link,name,hall_of_fame,active_player,years_played,career_era,career_whip,career_ip,career_wl,career_wins,career_so,career_war,career_saves,world_series_wins,cy_young_awards,mvps,era_titles,all_star_apps
http://www.baseball-reference.com/players/t/turneti01.shtml,Tink Turner,False,False,1,22.50,4.000,2.0,.000,0,0,-0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/t/turnetu02.shtml,Tuck Turner,False,False,1,1.56,0.750,17.1,.500,1,6,0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/t/tutwiel01.shtml,Elmer Tutwiler,False,False,1,4.91,1.091,3.2,,0,1,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/t/twinitw01.shtml,Twink Twining,False,False,1,13.50,2.500,2.0,,0,0,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/t/twitcwa01.shtml,Wayne Twitchell,False,False,10,3.98,1.430,1063.0,.425,48,789,2.3,2,0,0,0,0,1
http://www.baseball-reference.com/players/t/twittje01.shtml,Jeff Twitty,False,False,1,6.04,1.791,22.1,.667,2,9,-0.6,0,0,0,0,0,0
http://www.baseball-reference.com/players/t/twombcy01.shtml,Cy Twombly,False,False,1,5.86,1.843,27.2,.333,1,7,-0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/t/tylerky01.shtml,Kyle Tyler,False,True,1,2.92,1.135,12.1,,0,6,0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/t/tylerle01.shtml,Lefty Tyler,False,False,12,2.95,1.264,2230.0,.523,127,1003,26.4,7,1,0,0,0,0
http://www.baseball-reference.com/players/t/tylerst01.shtml,Steel Arm Tyler,False,False,6,3.81,1.255,560.0,.459,28,296,9.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/t/tyngji01.shtml,Jim Tyng,False,False,2,4.94,1.645,31.0,.333,1,9,-0.6,1,0,0,0,0,0
http://www.baseball-reference.com/players/t/tyreeru01.shtml,Ruby Tyrees,False,False,1,5.03,1.353,34.0,.333,1,12,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/t/tyrivda01.shtml,Dave Tyriver,False,False,1,4.22,1.594,10.2,,0,7,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/u/ucetaed01.shtml,Edwin Uceta,False,True,1,6.64,1.525,20.1,.000,0,25,-0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/u/uchriji01.shtml,Jimmy Uchrinscko,False,False,1,10.13,2.625,8.0,,0,0,-0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/u/ueharko01.shtml,Koji Uehara,False,False,9,2.66,0.890,480.2,.458,22,572,13.5,95,1,0,1,0,1
http://www.baseball-reference.com/players/u/uhlbo01.shtml,Bob Uhl,False,False,2,18.00,3.500,2.0,,0,0,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/u/uhlege01.shtml,George Uhle,False,False,17,3.99,1.405,3119.2,.546,200,1135,55.7,27,1,0,0,0,0
http://www.baseball-reference.com/players/u/ujdurje01.shtml,Jerry Ujdur,False,False,5,4.78,1.445,261.2,.429,12,118,-0.6,0,0,0,0,0,0
http://www.baseball-reference.com/players/u/ullrisa01.shtml,Sandy Ullrich,False,False,2,5.04,1.604,91.0,.500,3,28,-0.9,1,0,0,0,0,0
http://www.baseball-reference.com/players/u/ulricdu01.shtml,Dutch Ulrich,False,False,3,3.48,1.333,406.0,.413,19,123,8.1,2,0,0,0,0,0
http://www.baseball-reference.com/players/u/umbacar01.shtml,Arnold Umbach,False,False,2,3.12,1.490,49.0,.333,1,30,0.7,0,0,0,0,0,0
http://www.baseball-reference.com/players/u/umbarji01.shtml,Jim Umbarger,False,False,4,4.14,1.480,483.0,.431,25,244,2.0,3,0,0,0,0,0
http://www.baseball-reference.com/players/u/umbriji01.shtml,Jim Umbricht,False,False,5,3.06,1.165,194.0,.643,9,133,4.1,3,0,0,0,0,0
http://www.baseball-reference.com/players/u/underwi01.shtml,Vern Underhill,False,False,2,5.70,2.092,36.1,.200,1,20,-0.7,0,0,0,0,0,0
http://www.baseball-reference.com/players/u/underdu01.shtml,Duane Underwood Jr.,False,True,4,4.62,1.431,109.0,.429,3,108,0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/u/underfr01.shtml,Fred Underwood,False,False,1,7.85,2.340,47.0,.333,2,10,-0.8,0,0,0,0,0,0
http://www.baseball-reference.com/players/u/underpa01.shtml,Pat Underwood,False,False,4,4.43,1.333,343.2,.419,13,188,1.1,8,0,0,0,0,0
http://www.baseball-reference.com/players/u/underto01.shtml,Tom Underwood,False,False,11,3.89,1.397,1586.0,.497,86,948,9.9,18,0,0,0,0,0
http://www.baseball-reference.com/players/u/upchuwo01.shtml,Woody Upchurch,False,False,2,7.42,1.947,43.2,.000,0,8,-0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/u/uphambi01.shtml,Bill Upham,False,False,2,3.62,1.398,141.2,.471,8,54,-0.8,4,0,0,0,0,0
http://www.baseball-reference.com/players/u/uppje01.shtml,Jerry Upp,False,False,1,1.69,1.425,26.2,.667,2,13,0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/u/upshace01.shtml,Cecil Upshaw,False,False,9,3.13,1.282,563.0,.486,34,323,7.4,87,0,0,0,0,0
http://www.baseball-reference.com/players/u/uptonbi01.shtml,Bill Upton,False,False,1,1.80,1.400,5.0,,0,2,0.2,1,0,0,0,0,0
http://www.baseball-reference.com/players/u/urbanja01.shtml,Jack Urban,False,False,3,4.83,1.404,272.0,.500,15,113,0.2,1,0,0,0,0,0
http://www.baseball-reference.com/players/u/urbanto01.shtml,Tom Urbani,False,False,4,4.98,1.544,260.1,.370,10,149,-0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/u/urbinug01.shtml,Ugueth Urbina,False,False,11,3.45,1.213,697.1,.473,44,814,13.2,237,1,0,0,0,2
http://www.baseball-reference.com/players/u/urdanli01.shtml,Lino Urdaneta,False,False,2,63.00,8.000,1.0,,0,0,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/u/urenajo01.shtml,José Ureña,False,True,7,4.77,1.377,697.2,.400,36,473,1.0,4,0,0,0,0,0
http://www.baseball-reference.com/players/u/uriasju01.shtml,Julio Urías,False,True,6,3.09,1.149,424.2,.762,32,427,8.0,4,1,0,0,0,0
http://www.baseball-reference.com/players/u/urquijo01.shtml,José Urquidy,False,True,3,3.55,1.019,177.2,.688,11,147,3.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/u/urreajo01.shtml,John Urrea,False,False,5,3.74,1.395,363.1,.486,17,202,0.9,9,0,0,0,0,0
http://www.baseball-reference.com/players/v/vailbo01.shtml,Bob Vail,False,False,1,6.00,1.467,15.0,.333,1,9,-0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/valdefa01.shtml,Faustino Valdés,False,False,1,4.18,1.553,131.1,.375,6,49,-0.3,1,0,0,0,0,0
http://www.baseball-reference.com/players/v/valdema01.shtml,Marc Valdes,False,False,6,4.95,1.592,250.2,.444,12,135,-1.1,4,0,0,0,0,0
http://www.baseball-reference.com/players/v/valdera02.shtml,Raúl Valdés,False,False,5,5.13,1.333,140.1,.500,7,147,0.0,2,0,0,0,0,0
http://www.baseball-reference.com/players/v/valdere01.shtml,René Valdés,False,False,1,5.54,1.538,13.0,.500,1,10,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/valdeca01.shtml,Carlos Valdéz,False,False,2,5.00,1.833,18.0,.500,1,11,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/valdece01.shtml,César Valdez,False,True,4,6.08,1.595,111.0,.455,5,91,-0.7,11,0,0,0,0,0
http://www.baseball-reference.com/players/v/valdeef01.shtml,Efrain Valdéz,False,False,3,2.91,1.471,34.0,.500,1,16,0.7,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/valdefr01.shtml,Framber Valdez,False,True,4,3.74,1.313,313.0,.585,24,303,4.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/valdeis01.shtml,Ismael Valdéz,False,False,12,4.09,1.311,1827.1,.498,104,1173,24.1,1,0,0,0,0,0
http://www.baseball-reference.com/players/v/valdejo01.shtml,José Valdéz,False,False,2,5.88,1.692,26.0,,0,25,-0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/valdejo03.shtml,José Váldez,False,False,4,6.34,1.482,55.1,.333,2,47,-0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/valdeme01.shtml,Merkin Valdéz,False,False,5,5.57,1.734,72.2,.750,3,59,-0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/valdeph01.shtml,Phillips Valdéz,False,True,3,4.59,1.494,86.1,.750,3,83,0.7,1,0,0,0,0,0
http://www.baseball-reference.com/players/v/valdera01.shtml,Rafael Valdéz,False,False,1,11.12,2.294,5.2,.000,0,3,-0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/valdese01.shtml,Sergio Valdéz,False,False,8,5.06,1.457,302.2,.375,12,190,-2.6,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/valenco01.shtml,Corky Valentine,False,False,2,4.81,1.430,221.0,.538,14,87,1.0,1,0,0,0,0,0
http://www.baseball-reference.com/players/v/valenjo04.shtml,Joe Valentine,False,False,3,6.70,1.818,45.2,.333,2,39,-1.0,4,0,0,0,0,0
http://www.baseball-reference.com/players/v/valenjo01.shtml,John Valentine,False,False,1,3.53,1.441,102.0,.167,2,13,-0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/valenvi01.shtml,Vito Valentinetti,False,False,5,4.73,1.510,257.0,.481,13,94,1.4,3,0,0,0,0,0
http://www.baseball-reference.com/players/v/valenfe01.shtml,Fernando Valenzuela,False,False,17,3.54,1.320,2930.0,.531,173,2074,41.4,2,1,1,0,0,6
http://www.baseball-reference.com/players/v/valerju01.shtml,Julio Valera,False,False,5,4.85,1.506,317.1,.429,15,179,1.8,5,0,0,0,0,0
http://www.baseball-reference.com/players/v/valvejo01.shtml,José Valverde,False,False,12,3.27,1.196,630.1,.450,27,692,11.5,288,0,0,0,0,3
http://www.baseball-reference.com/players/v/vanalcl01.shtml,Clay Van Alstyne,False,False,2,5.18,1.726,24.1,,0,5,0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vanatru01.shtml,Russ Van Atta,False,False,7,5.60,1.693,712.1,.446,33,339,2.5,6,0,0,0,0,0
http://www.baseball-reference.com/players/v/vanbejo01.shtml,John Van Benschoten,False,False,3,9.20,2.144,90.0,.133,2,65,-3.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vanbroz01.shtml,Ozzie Van Brabant,False,False,2,7.85,2.058,28.2,.000,0,11,-0.7,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vanbuje01.shtml,Jermaine Van Buren,False,False,2,9.00,2.105,19.0,.333,1,11,-0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vancuch01.shtml,Chris Van Cuyk,False,False,3,5.16,1.453,160.1,.389,7,103,-1.1,1,0,0,0,0,0
http://www.baseball-reference.com/players/v/vancujo01.shtml,Johnny Van Cuyk,False,False,3,5.23,1.452,10.1,,0,3,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vanderi01.shtml,Rick van den Hurk,False,False,6,6.08,1.633,183.2,.421,8,179,-1.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vandybe01.shtml,Ben Van Dyke,False,False,2,3.32,1.431,21.2,,0,13,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vanegti01.shtml,Tim Van Egmond,False,False,3,5.96,1.555,99.2,.357,5,60,0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vanhean01.shtml,Andy Van Hekken,False,False,1,3.00,1.467,30.0,.250,1,5,0.8,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vanpoto01.shtml,Todd Van Poppel,False,False,11,5.58,1.549,907.0,.435,40,711,-0.3,4,0,0,0,0,0
http://www.baseball-reference.com/players/v/vanrybe01.shtml,Ben Van Ryn,False,False,2,5.74,2.043,15.2,.000,0,10,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vanceco02.shtml,Columbus Vance,False,False,4,5.39,1.463,257.0,.382,13,140,0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vanceco01.shtml,Cory Vance,False,False,2,5.74,1.564,31.1,.250,1,13,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vanceda01.shtml,Dazzy Vance,True,False,16,3.24,1.230,2966.2,.585,197,2045,60.2,12,1,0,1,3,0
http://www.baseball-reference.com/players/v/vancejo01.shtml,Joe Vance,False,False,3,5.81,1.762,57.1,.600,3,17,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vancesa01.shtml,Sandy Vance,False,False,2,3.83,1.369,141.0,.529,9,56,0.7,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vandeed01.shtml,Ed Vande Berg,False,False,7,3.92,1.487,519.0,.472,25,314,6.5,22,0,0,0,0,0
http://www.baseball-reference.com/players/v/vandehy01.shtml,Hy Vandenberg,False,False,7,4.32,1.481,291.2,.600,15,120,-0.5,5,0,0,0,0,0
http://www.baseball-reference.com/players/v/vandejo01.shtml,Johnny Vander Meer,False,False,13,3.44,1.393,2104.2,.496,119,1294,25.7,2,1,0,0,0,4
http://www.baseball-reference.com/players/v/vangiel01.shtml,Elam Vangilder,False,False,11,4.28,1.512,1715.2,.493,99,474,15.3,20,0,0,0,0,0
http://www.baseball-reference.com/players/v/vanlawi01.shtml,William VanLandingham,False,False,4,4.54,1.446,477.1,.509,27,300,-1.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vargaan01.shtml,Andy Varga,False,False,2,2.25,2.250,4.0,,0,1,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vargace01.shtml,César Vargas,False,False,1,5.03,1.647,34.0,.000,0,28,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vargacl01.shtml,Claudio Vargas,False,False,8,4.83,1.432,764.2,.545,48,544,2.8,1,0,0,0,0,0
http://www.baseball-reference.com/players/v/vargaja01.shtml,Jason Vargas,False,False,14,4.29,1.322,1643.0,.500,99,1147,17.6,0,0,0,0,0,1
http://www.baseball-reference.com/players/v/vargaro01.shtml,Roberto Vargas,False,False,2,7.46,1.951,41.0,.000,0,20,-1.1,2,0,0,0,0,1
http://www.baseball-reference.com/players/v/vargubi01.shtml,Bill Vargus,False,False,2,3.89,1.602,39.1,.500,1,5,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/varnedi01.shtml,Dike Varney,False,False,1,6.14,1.773,14.2,.500,1,7,-0.6,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/varvaan01.shtml,Anthony Varvaro,False,False,6,3.23,1.279,183.2,.438,7,150,1.8,1,0,0,0,0,0
http://www.baseball-reference.com/players/v/vasbica01.shtml,Cal Vasbinder,False,False,1,9.00,2.600,5.0,,0,2,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vasquan02.shtml,Andrew Vasquez,False,True,3,8.10,1.500,6.2,1.000,1,10,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vasquan01.shtml,Anthony Vasquez,False,False,1,8.90,1.909,29.1,.143,1,13,-1.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vasques01.shtml,Esmerling Vásquez,False,False,4,4.86,1.518,168.2,.294,5,134,-0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vasqujo01.shtml,Jorge Vásquez,False,False,2,4.38,1.703,12.1,1.000,1,13,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vasqura01.shtml,Rafael Vásquez,False,False,1,5.06,1.813,16.0,1.000,1,9,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vasquvi01.shtml,Virgil Vasquez,False,False,2,6.60,1.761,61.1,.250,2,36,-1.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vastoje01.shtml,Jerry Vasto,False,False,1,8.31,1.846,4.1,.000,0,4,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vaughch01.shtml,Charlie Vaughan,False,False,2,4.50,1.875,8.0,1.000,1,7,0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vaughpo01.shtml,Porter Vaughan,False,False,3,5.83,1.730,122.0,.154,2,52,-1.1,2,0,0,0,0,0
http://www.baseball-reference.com/players/v/vaughsl01.shtml,Slim Vaughan,False,False,1,7.49,1.960,33.2,.571,4,18,-0.8,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vaughde01.shtml,DeWayne Vaughn,False,False,1,7.63,1.826,15.1,,0,8,-0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vaughhi01.shtml,Hippo Vaughn,False,False,13,2.49,1.201,2730.0,.565,178,1416,46.8,5,0,0,0,1,0
http://www.baseball-reference.com/players/v/vaughro01.shtml,Roy Vaughn,False,False,1,2.08,1.385,4.1,,0,1,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/r/riverfe01.shtml,Felipe Vázquez,False,False,5,2.61,1.074,330.2,.567,17,402,8.4,89,0,0,0,0,2
http://www.baseball-reference.com/players/v/vazquja01.shtml,Javier Vázquez,False,False,14,4.22,1.249,2840.0,.508,165,2536,45.6,0,0,0,0,0,1
http://www.baseball-reference.com/players/v/veachal01.shtml,Al Veach,False,False,1,11.70,2.900,10.0,.000,0,3,-0.6,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vealdo01.shtml,Donnie Veal,False,False,5,5.48,1.623,69.0,.500,3,73,-0.1,1,0,0,0,0,0
http://www.baseball-reference.com/players/v/vealebo01.shtml,Bob Veale,False,False,13,3.07,1.320,1926.0,.558,120,1703,21.9,21,1,0,0,0,2
http://www.baseball-reference.com/players/v/veddelo01.shtml,Lou Vedder,False,False,1,0.00,0.000,2.0,,0,1,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/veigeal01.shtml,Al Veigel,False,False,1,6.75,3.000,2.2,.000,0,1,-0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/veilbu01.shtml,Bucky Veil,False,False,2,3.94,1.513,75.1,.625,5,21,0.6,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/velasjo01.shtml,José Velásquez,False,False,1,2.25,1.250,8.0,.000,0,1,0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/velasvi01.shtml,Vince Velasquez,False,True,7,4.95,1.392,651.0,.413,31,716,5.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/velazca01.shtml,Carlos Velázquez,False,False,1,2.58,1.461,38.1,.500,2,12,0.6,2,0,0,0,0,0
http://www.baseball-reference.com/players/v/velazhe01.shtml,Hector Velázquez,False,False,3,3.90,1.428,166.0,.611,11,121,2.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/venafmi01.shtml,Mike Venafro,False,False,7,4.09,1.413,253.1,.600,15,131,4.0,5,0,0,0,0,0
http://www.baseball-reference.com/players/v/vendipa01.shtml,Pat Venditte,False,False,5,4.73,1.244,72.1,.500,2,58,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/ventejo01.shtml,Jonny Venters,False,False,5,2.71,1.283,272.0,.606,20,297,3.7,10,0,0,0,0,1
http://www.baseball-reference.com/players/v/ventuyo01.shtml,Yordano Ventura,False,False,4,3.89,1.344,547.2,.551,38,470,7.7,0,1,0,0,0,0
http://www.baseball-reference.com/players/v/verasda01.shtml,Dario Veras,False,False,3,4.67,1.508,61.2,.625,5,46,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/verasjo01.shtml,José Veras,False,False,9,3.91,1.319,423.0,.500,23,438,3.8,27,0,0,0,0,0
http://www.baseball-reference.com/players/v/verbajo01.shtml,Joe Verbanic,False,False,4,3.26,1.420,207.0,.522,12,94,2.1,6,0,0,0,0,0
http://www.baseball-reference.com/players/v/verdeal01.shtml,Al Verdel,False,False,1,0.00,0.000,1.0,,0,0,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/verdury01.shtml,Ryan Verdugo,False,False,1,32.40,6.000,1.2,.000,0,2,-0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/verekto01.shtml,Tommy Vereker,False,False,1,15.00,1.667,3.0,,0,1,-0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/veresda01.shtml,Dave Veres,False,False,10,3.44,1.323,694.0,.507,36,617,12.9,95,0,0,0,0,0
http://www.baseball-reference.com/players/v/veresra01.shtml,Randy Veres,False,False,6,4.60,1.454,174.0,.409,9,116,0.2,3,0,0,0,0,0
http://www.baseball-reference.com/players/v/verhadr01.shtml,Drew VerHagen,False,False,6,5.11,1.427,199.0,.500,10,156,1.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/verhojo01.shtml,John Verhoeven,False,False,4,3.79,1.358,204.0,.273,3,90,1.3,4,0,0,0,0,0
http://www.baseball-reference.com/players/v/verlaju01.shtml,Justin Verlander,False,False,16,3.33,1.134,2988.0,.637,226,3013,71.8,0,1,2,1,1,8
http://www.baseball-reference.com/players/v/vermija01.shtml,Jamie Vermilyea,False,False,1,0.00,0.833,6.0,,0,2,0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vernojo01.shtml,Joe Vernon,False,False,2,11.05,2.591,7.1,,0,1,-0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/verrelo01.shtml,Logan Verrett,False,False,3,4.62,1.373,150.0,.375,6,114,0.3,1,0,0,0,0,0
http://www.baseball-reference.com/players/v/veselbo01.shtml,Bob Veselic,False,False,2,3.38,1.425,26.2,.500,1,15,0.6,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vesiaal01.shtml,Alex Vesia,False,True,2,3.86,1.195,44.1,.600,3,59,0.1,1,0,0,0,0,0
http://www.baseball-reference.com/players/v/vestwi01.shtml,Will Vest,False,True,1,6.17,1.600,35.0,1.000,1,27,-0.7,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/viaule01.shtml,Lee Viau,False,False,5,3.33,1.364,1442.0,.519,83,554,8.9,1,0,0,0,0,0
http://www.baseball-reference.com/players/v/vickeru01.shtml,Rube Vickers,False,False,5,2.93,1.190,458.0,.449,22,213,2.9,2,0,0,0,0,0
http://www.baseball-reference.com/players/v/vicketo01.shtml,Tom Vickery,False,False,4,3.75,1.558,717.2,.506,42,265,4.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vieirth01.shtml,Thyago Vieira,False,False,3,7.36,1.792,25.2,.667,2,24,-0.4,1,0,0,0,0,0
http://www.baseball-reference.com/players/v/villaed01.shtml,Eduardo Villacis,False,False,1,13.50,3.000,3.1,.000,0,0,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/villabr01.shtml,Brandon Villafuerte,False,False,5,4.12,1.646,102.2,.125,1,77,1.8,3,0,0,0,0,0
http://www.baseball-reference.com/players/v/villaca01.shtml,Carlos Villanueva,False,False,11,4.31,1.292,998.2,.481,51,862,6.1,11,0,0,0,0,0
http://www.baseball-reference.com/players/v/villael01.shtml,Elih Villanueva,False,False,1,24.00,3.333,3.0,.000,0,2,-0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/villahe02.shtml,Henry Villar,False,False,1,4.50,1.333,6.0,,0,3,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/villabr02.shtml,Brayan Villarreal,False,False,3,4.56,1.520,75.0,.333,4,86,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/villaos01.shtml,Óscar Villarreal,False,False,6,3.86,1.372,336.0,.615,24,236,2.5,1,0,0,0,0,0
http://www.baseball-reference.com/players/v/villape01.shtml,Pedro Villarreal,False,False,4,4.29,1.444,71.1,.143,1,46,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/villeis01.shtml,Ismael Villegas,False,False,1,13.50,2.250,2.2,,0,2,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/villoro01.shtml,Ron Villone,False,False,15,4.73,1.500,1168.0,.484,61,925,3.6,8,0,0,0,0,0
http://www.baseball-reference.com/players/v/vinceir01.shtml,Irving Vincent,False,False,1,0.00,1.500,0.2,,0,0,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vinceni01.shtml,Nick Vincent,False,True,10,3.30,1.134,411.2,.500,23,405,6.0,7,0,0,0,0,0
http://www.baseball-reference.com/players/v/vinesbo01.shtml,Bob Vines,False,False,2,9.82,2.386,14.2,,0,0,-0.9,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vineyda01.shtml,Dave Vineyard,False,False,1,4.17,1.556,54.0,.286,2,50,-0.9,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vininke01.shtml,Ken Vining,False,False,1,17.55,3.300,6.2,,0,3,-0.6,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vintobi01.shtml,Bill Vinton,False,False,2,2.46,1.194,314.0,.472,17,160,-1.7,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/violafr01.shtml,Frank Viola,False,False,15,3.73,1.301,2836.1,.540,176,1844,47.0,0,1,1,1,0,3
http://www.baseball-reference.com/players/v/violape01.shtml,Pedro Viola,False,False,3,7.50,1.667,12.0,,0,12,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/viteljo01.shtml,Joe Vitelli,False,False,1,2.57,1.714,7.0,,0,2,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vitkojo01.shtml,Joe Vitko,False,False,1,13.50,2.786,4.2,.000,0,6,-0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vivenjo01.shtml,Johnnie Vivens,False,False,1,3.86,1.429,7.0,,0,6,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vizcaar01.shtml,Arodys Vizcaíno,False,False,7,3.01,1.286,194.1,.542,13,218,3.6,50,0,0,0,0,0
http://www.baseball-reference.com/players/v/vizcalu01.shtml,Luis Vizcaíno,False,False,11,4.33,1.339,546.2,.538,35,492,4.9,8,1,0,0,0,0
http://www.baseball-reference.com/players/v/vogelry01.shtml,Ryan Vogelsong,False,False,12,4.48,1.408,1190.0,.449,61,900,1.2,0,2,0,0,0,1
http://www.baseball-reference.com/players/v/voigtol01.shtml,Ollie Voigt,False,False,1,5.51,2.082,16.1,1.000,1,4,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/voisebi01.shtml,Bill Voiselle,False,False,9,3.83,1.426,1373.1,.468,74,645,10.7,3,0,0,0,0,1
http://www.baseball-reference.com/players/v/volqued01.shtml,Edinson Vólquez,False,False,15,4.45,1.450,1546.1,.516,95,1323,5.9,0,1,0,0,0,1
http://www.baseball-reference.com/players/v/volstch01.shtml,Chris Volstad,False,False,9,5.00,1.454,772.1,.389,37,481,2.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/volzja01.shtml,Jake Volz,False,False,3,6.10,1.643,38.1,.333,2,12,-0.9,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vonfrto01.shtml,Tony Von Fricken,False,False,1,10.13,3.875,8.0,.000,0,2,-0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vonhobr01.shtml,Bruce Von Hoff,False,False,2,5.06,1.594,53.1,.000,0,23,-0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/v/vonohda01.shtml,Dave Von Ohlen,False,False,5,3.33,1.467,167.2,.500,7,59,1.8,4,0,0,0,0,0
http://www.baseball-reference.com/players/v/vorhecy01.shtml,Cy Vorhees,False,False,1,3.94,1.541,61.2,.429,3,25,-0.1,0,0,0,0,0,0
